mint,creator_address,price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,liquidity_to_volume_ratio,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,token_supply,total_insider_networks,largest_insider_network_size,total_insider_token_amount,rugcheck_risk_level,pump_dump_risk_score,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,checked_at_utc,token_age_hours_at_signal,label_status,label_ath_roi,label_final_roi,label_hit_50_percent
6v8bcbMXRZrrCTJR9sWCbjHJXQDzWGpaV2WUMWCopump,Aqje5DsN4u2PHmQxGF9PKfpsDGwQRCBhWeLKHCFhSMXk,9.275e-05,92759.0,30703.88,273194.25,60.55,8.897710973336268,3.0210839802656864,0.11238845619920625,0.0,37.96973701416768,26991.36543931389,0,0,1,999997180928579.0,0.0,0.0,0.0,unknown,18.0,21,4,0,0,alpha,LOW,1850.0,1763154766,2025-11-14 21:12:46.763207+00:00,0.51,win,53.65916317098118,,1
6v8bcbMXRZrrCTJR9sWCbjHJXQDzWGpaV2WUMWCopump,Aqje5DsN4u2PHmQxGF9PKfpsDGwQRCBhWeLKHCFhSMXk,0.0004173900882520891,417348.0,74155.78,4296864.56,41.29,57.94375785677124,5.627990158016003,0.017258114367933442,0.0,24.445240292091274,72198.75857814592,0,0,1,999985500528134.0,2.0,136.0,5580641038441.0,unknown,30.0,22,5,1,0,alpha,LOW,92783.0,1763245699,2025-11-15 22:28:19.389154+00:00,UNKNOWN,win,1015.728985700922,523.8139783509288,1
6wYU8DQBefvR8kAFgqTLXBYVxJhnVogxbsjsQT2Kpump,4ZAujL911dkw3A8SNuhFfXhVKueFv6rDALCVvpXXWTjN,3.643e-05,36435.87,11056.498167738366,52345.61,695.0,4.734375134501327,3.2954258615368675,0.21122111611152045,0.0,57.4532776238523,11056.498167738366,0,0,1,999999969901228.0,2.0,13.0,391436464269738.0,unknown,25.0,13,5,1,0,alpha,LOW,23360.0,1764423986,2025-11-29 13:46:26.873191+00:00,6.49,loss,24.088627201329157,-44.350604687123216,0
6xisrQd7Kuvn4VEQzGxQqjnmW8bQmAMnpxn1qknFpump,DGwtrTFfbCxYoqTXeYxyjz7voouAWrPeM3cLcst91DW7,3.185296356769775e-05,0.0,19737.530773921182,0.0,0.0,0.0,0.0,0.0,0.0,50.196916808751425,19737.530773921182,0,0,1,999958230901248.0,0.0,0.0,0.0,unknown,25.0,21,4,0,0,alpha,LOW,0.0,1762552648,2025-11-07 21:57:28.515708+00:00,UNKNOWN,loss,20.334172104697487,-80.5669573355576,0
71gnzfVg8MTNc72Vspo6UoFQNfVBRHBbzhy1FKeppump,VicbCs4SRjFPyE8Qii8gd51UfTms5YFhRZpFUtqS9oN,0.0001039,103933.0,33159.38,584500.96,73.91,17.627017151707904,3.134346902746674,0.056731095873649204,0.0,36.57221397884356,33837.93692493839,0,0,1,999903767606003.0,1.0,116.0,26814717875.0,unknown,38.0,20,4,0,0,alpha,LOW,92406.0,1763151444,2025-11-14 20:17:24.051406+00:00,25.67,loss,14.825380450759457,-85.05979661453866,0
72swBrvHeziX2PvYqdA7pjt5MZM7X5U4vfwTS2ufpump,HdKJM6Lvfp9aV9tvEMC8AD4GnsbFgMUkHLoK923Sn1ET,2.389e-05,23896.0,17270.23,583145.38,-65.29,33.765930158428695,1.3836526786267467,0.029615650903381932,0.0,55.801509623367835,18608.793891122325,0,0,1,999994752882420.0,1.0,136.0,4274734481.0,unknown,65.0,20,0,0,0,alpha,LOW,7747.0,1762807341,2025-11-10 20:42:21.195945+00:00,2.15,win,469.9665701974316,121.73045385600155,1
72swBrvHeziX2PvYqdA7pjt5MZM7X5U4vfwTS2ufpump,HdKJM6Lvfp9aV9tvEMC8AD4GnsbFgMUkHLoK923Sn1ET,7.136e-05,71366.0,29156.88,195781.71,-11.97,6.714768864158304,2.4476555790605854,0.14892545376174313,0.0,42.75117821012633,28695.55499889749,0,0,1,999976602513624.0,2.0,136.0,23192972672.0,unknown,45.0,17,3,0,0,alpha,LOW,253825.0,1763053419,2025-11-13 17:03:39.496680+00:00,70.51,win,469.9665701974316,121.73045385600155,1
72swBrvHeziX2PvYqdA7pjt5MZM7X5U4vfwTS2ufpump,HdKJM6Lvfp9aV9tvEMC8AD4GnsbFgMUkHLoK923Sn1ET,7.451e-05,74507.0,30423.68,55217.93,-27.51,1.814965513705114,2.4489805309548354,0.5509746562393774,0.0,39.08810018127277,33464.15758817305,0,0,1,999963815535664.0,4.0,450.0,12133642592663.0,unknown,38.0,12,5,1,0,alpha,LOW,1619135.0,1764418729,2025-11-29 12:18:49.701412+00:00,449.76,win,469.9665701974316,121.73045385600155,1
74RPLSn5skBKPcdiVGtKvUQjbEG43n2DnMJLYdtupump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,4.671135672201539e-06,0.0,7729.358261324048,0.0,0.0,0.0,0.0,0.0,0.0,92.16973310392787,7729.358261324048,0,0,1,998833034483650.0,3.0,14.0,213470551723563.0,unknown,25.0,5,0,0,0,alpha,LOW,0.0,1763357617,2025-11-17 05:33:37.374468+00:00,UNKNOWN,loss,0.9736148973230799,-100.0,0
763cp8WncAKrdUAuFMcwGFU5BJTEv7VLBBjgyZLJpump,UNKNOWN,0.0001281,128154.0,34659.32,208805.52,148.0,6.024512887154162,3.6975335926959905,0.1659885236750446,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,30.0,11,4,0,0,discovery,NONE,-788.0,1763722835,2025-11-21 11:00:35.864179+00:00,0.0,win,174.39422880148535,,1
76UweP5GmcYuwD7x6gEDjZph1A6boMFKEAC5pdrxpump,4wYrJ4G4Nm7srRDbcBqz123CMfNUFtVKaZ3edKJxTiv8,0.0009506,950650.0,100200.98,1465981.2,875.0,14.630407806390716,9.487432158847149,0.0683507946759481,0.0,13.645617642661822,99882.58633628458,0,0,1,999999878146584.0,0.0,0.0,0.0,unknown,10.0,5,2,0,0,alpha,LOW,10675.0,1764135266,2025-11-26 05:34:26.911900+00:00,2.97,win,52.28858514307914,,1
76UweP5GmcYuwD7x6gEDjZph1A6boMFKEAC5pdrxpump,4wYrJ4G4Nm7srRDbcBqz123CMfNUFtVKaZ3edKJxTiv8,7.203e-06,7203.0,9613.71,13432.77,-35.04,1.3972514253082318,0.7492424880717227,0.7156908068849537,0.0,77.9356245824728,11794.333730746985,0,0,1,999968901880950.0,2.0,136.0,1707513515571.0,unknown,55.0,9,3,0,1,alpha,CRITICAL,112236.0,1764236827,2025-11-27 09:47:07.495406+00:00,31.18,win,101.72476959117635,-84.23697932322324,1
76WApFF6weYWkhCYHrAogDe6YfrGj5uZYvBdi945pump,9an4szQQZFa5SDXAATbBv4oV85aLcypQ3LtnHTFNAP15,0.0002772039598490326,276960.0,58411.92,191784.58,92.5,3.283312378706264,4.741497968222925,0.30457047172405627,3.2169431794877505e-06,30.83722677236924,58446.721939931194,0,0,1,999829588174623.0,2.0,440.0,84523808652.0,unknown,38.0,8,5,1,0,alpha,LOW,2055629.0,1763196215,2025-11-15 08:43:35.127835+00:00,UNKNOWN,win,49.5664739884393,,1
79e2P2GxExotT5jtUNNs3Nyp9YzRk28WTJYXHr4ypump,4Qce9p4GYHtc7BGFzLFAKzXjyWVXhmFKUKzsUNSPjeMz,0.0001460714385916708,148208.0,39785.19,715911.9,149.0,17.994432098979544,3.7252052836746534,0.055572745752654765,0.0,38.584482653624086,39030.30345374133,0,0,1,999999560425865.0,1.0,136.0,2543640758.0,unknown,38.0,10,3,0,1,alpha,LOW,12726.0,1764237831,2025-11-27 10:03:51.534369+00:00,UNKNOWN,win,222.0342077378725,,1
7EoxBarbcbdmibuTZ4MgWzuBNQkXqKuonjfD7Eyepump,FjTLH2kBUR1BES3knWajuWbwh3KVuC1MAtC6ZqLHJtZJ,9.329906668865052e-05,93355.0,33086.27,940585.26,-66.82,28.428265259275225,2.8215631438660207,0.03517625823734469,0.0,41.179940023382436,33051.45117900628,0,0,1,999981754910262.0,2.0,116.0,16307222430082.0,unknown,38.0,6,2,0,1,alpha,LOW,121623.0,1763534720,2025-11-19 06:45:20.331858+00:00,UNKNOWN,loss,9.716645634966165,-90.62521509693701,0
7FqBQ2p7W475WJJd9b7rTdkrkS874gBxTV7YwUz2pump,GB39wRHhG9GNTXH4zPkxtxM75BTMxgnoCTgJuJRJsZsC,0.0002152,215268.0,47170.21,1348222.99,306.0,28.582085812210714,4.5636430280891265,0.03498694974783066,0.0,27.344438086434113,48136.39630175132,0,0,1,999991083050237.0,0.0,0.0,0.0,unknown,18.0,21,5,1,0,alpha,LOW,83674.0,1763845729,2025-11-22 21:08:49.525867+00:00,23.24,loss,6.978726276027008,-96.56640722804251,0
7GB6po6UVqRq8wcTM3sXdM3URoDntcBhSBVhWwVTBAGS,BAGSB9TpGrZxQbEsrEznv5jXXdwyP6AXerN8aVRiAmcv,6.864478399262168e-05,0.0,73452.92245734879,0.0,0.0,0.0,0.0,0.0,0.0,44.42678558958477,73452.92245734879,0,0,1,9.996152711539807e+17,2.0,106.0,1.768494822072545e+16,unknown,45.0,15,0,0,0,alpha,LOW,0.0,1762786974,2025-11-10 15:02:54.090690+00:00,UNKNOWN,win,125.36308077920096,,1
7GM8291Ze6AA9sA4Lr2B5nhLWWZJ6zhks9p6j8CMpump,279FGES5iuocmqgG29hqXhbKGtnXC4F1vgvDrfBXmd4d,5.0546981616953324e-05,50560.0,22367.14,35341.24,36.71,1.5800518081435535,2.2604588695738483,0.63289063994359,0.0,50.12721857802337,22364.776195538063,0,0,1,999999997286413.0,0.0,0.0,0.0,unknown,15.0,12,6,1,0,alpha,LOW,167431.0,1763296154,2025-11-16 12:29:14.473450+00:00,UNKNOWN,win,58.98898505114083,,1
7JBw7o8t5VqWCUEaoUGjZRXpTUiH9XCyDaugJnUJpump,5JKouK7ENgqy1kUhCnaGUUyr1883vqNuX28ibLKPHETK,1.101e-05,11014.0,10563.34,70947.2,-6.11,6.7163605450548785,1.0426626426868775,0.14889016057011412,0.0,70.30750171332053,10778.05873436301,0,0,1,999999316939596.0,0.0,0.0,0.0,unknown,35.0,10,3,0,1,alpha,LOW,25382.0,1764238172,2025-11-27 10:09:32.610019+00:00,7.05,win,148.99405066797578,,1
7JBw7o8t5VqWCUEaoUGjZRXpTUiH9XCyDaugJnUJpump,5JKouK7ENgqy1kUhCnaGUUyr1883vqNuX28ibLKPHETK,7.884e-06,7885.0,8905.24,57852.16,-59.11,6.496417839384453,0.8854337446267591,0.15393098546363695,0.0,75.98871715745788,10563.721103807777,0,0,1,999999316939594.0,0.0,0.0,0.0,unknown,25.0,10,4,0,0,alpha,LOW,112662.0,1764325452,2025-11-28 10:24:12.220611+00:00,31.3,win,148.99405066797578,-4.346667904591304,1
7M78L6aosDNfkR7f3JWi6sRKEPotQANsUu6oP9n9pump,E4AKCJ7nYmnLjNhmmEALarqLpT17ZJc717Z3mMRMAHuo,2.896947367537349e-05,0.0,19647.070746404635,0.0,0.0,0.0,0.0,0.0,0.0,49.313375820467726,19647.070746404635,0,0,1,999905701276036.0,3.0,440.0,3742347428201.0,unknown,55.0,12,2,0,0,alpha,LOW,0.0,1762951733,2025-11-12 12:48:53.308238+00:00,UNKNOWN,win,138.8721932182653,,1
7Mk8rfgdCZ2CF1tCoEcMy9uCFV3MkdfkdfyHmaU1pump,DuBow75U8gPz87RdFomV3YM16nHkgV1Wg1DPZiBXx9J1,0.0002553023810735452,0.0,57633.61392907545,0.0,0.0,0.0,0.0,0.0,0.0,27.5106259657576,57633.61392907545,0,0,1,999864228343628.0,3.0,440.0,300673937999.0,unknown,38.0,6,3,0,0,alpha,CRITICAL,0.0,1762409539,2025-11-06 06:12:19.581250+00:00,UNKNOWN,win,211.64565512538965,43.63791139370014,1
7Sx1TyTNvrxSTscvdJrGqjPqqqmMiDsQxMzheTudpump,3756qWKzRC9yXhFZEeNTEB5Cu5BwvcnLu2YqxsPdY3zp,2.3668037538933365e-05,22075.0,14818.29,13603.91,-47.46,0.9180485737558112,1.4897130505611644,1.0892669828012682,0.0,57.46132505953737,15341.23541621464,0,0,1,999949211662184.0,2.0,22.0,3419161066174.0,unknown,35.0,20,5,1,0,alpha,LOW,330314.0,1763238764,2025-11-15 20:32:44.420013+00:00,UNKNOWN,loss,0.0,-88.30067767365563,0
7UKSQCxCjYszgYrEBhQErHaqAC6wBFNErS8vPNPSpump,F58LFGbv7wCEbsMkHZZqRmESc5KVVsp7A8iLCb4U7zdr,0.0001562,156295.0,39450.52,314605.5,176.0,7.974685758261235,3.9617982221780603,0.12539679058376282,0.0,30.203512695775814,39812.19138299982,0,0,1,999996213979077.0,1.0,7.0,8264128287971.0,unknown,18.0,15,2,0,0,alpha,LOW,2904.0,1764172263,2025-11-26 15:51:03.564030+00:00,0.81,loss,41.55426103031889,-92.60695875342314,0
7VGnmUn8UNV9QAB7UzJgSycHHB7RF2NjfxUN1fJfpump,CZsXqX1yHQTseJNEtELtWD1aQCTrXUbY9zAGeGqrQYoR,4.54701013386054e-05,45510.0,21867.26,690677.67,-19.34,31.585012022539637,2.0811935285902305,0.031660586333998604,0.0,42.982697262027,21853.485329867275,0,0,1,999992873374848.0,0.0,0.0,0.0,unknown,15.0,7,2,0,1,alpha,LOW,22059.0,1763538222,2025-11-19 07:43:42.899289+00:00,UNKNOWN,loss,4.218852999340793,-84.1067897165458,0
7WqFum2eHuuXHz88cBTGxHHxU9eaTJekLwyBq43Xpump,Dfc9ambrwSUPtHFkBvqeZ8SkD5SeAiNu4t89iDFYkeFk,2.6344484676901675e-05,0.0,17220.330463179307,0.0,0.0,0.0,0.0,0.0,0.0,53.85624795783121,17220.330463179307,0,0,1,999994237559123.0,0.0,0.0,0.0,unknown,25.0,5,6,1,0,alpha,LOW,0.0,1762666013,2025-11-09 05:26:53.630179+00:00,UNKNOWN,loss,42.45866055184433,-85.3517726866622,0
7XeR2pjfqocWAVmV3fefcCPgZNE4eByV2vgdcjs9pump,6srwLxmHkrufgVvaLZp5JbTbHRZAkvicF4un74p6aTP1,0.00030844950746834396,0.0,67682.93039714481,0.0,0.0,0.0,0.0,0.0,0.0,28.656393924283524,67682.93039714481,0,0,1,999909273052482.0,3.0,312.0,681639745593.0,unknown,38.0,20,3,0,0,alpha,LOW,0.0,1762462480,2025-11-06 20:54:40.813749+00:00,UNKNOWN,loss,31.49964213331083,7.121300625499673,0
7YvKbbD81R5nuoE9LcPND3smxej1sBCXULZqNCfcpump,UNKNOWN,0.0001365,136578.0,37334.48,1070159.48,132.0,28.664105673897154,3.658226925887276,0.03488683761414701,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,30.0,7,3,0,0,discovery,NONE,-7109.0,1763624789,2025-11-20 07:46:29.930645+00:00,0.0,win,335.0999682640431,,1
7a37u7mzAPXqfGzoJ1HuWHkmDTbt8azeQUeovaF2pump,2nCoTnRoFcxmonmmpEsjBYP7LWGFg2iPPf8Sd65argU8,1.0068197529374263e-05,10160.53,6398.928817833681,271472.86,157.0,42.42473509681977,1.5878485742305517,0.02357115483969072,0.0,77.03399887229035,6398.928817833681,0,0,1,999999750817144.0,0.0,0.0,0.0,unknown,25.0,14,0,0,0,alpha,LOW,41546.0,1763388686,2025-11-17 14:11:26.290637+00:00,UNKNOWN,loss,39.94560554550117,-18.575296361815578,0
7biCCUthUHDn48jTpYKFExvpJzxTcWoXjwVDBCyZpump,Fc74D5WU5gjPreLd1VXNak7p8CEmSNutX6H7a2ZFU3v1,0.0003553,355282.0,61469.03,810857.06,506.0,13.191310485947152,5.77985369217637,0.07580747955749438,0.0,26.979320212942355,57841.087478141766,0,0,1,999751462963276.0,0.0,0.0,0.0,unknown,10.0,12,4,0,0,alpha,LOW,9415.0,1764332600,2025-11-28 12:23:20.100063+00:00,2.62,loss,12.899674168710318,-69.74301442627471,0
7biCCUthUHDn48jTpYKFExvpJzxTcWoXjwVDBCyZpump,Fc74D5WU5gjPreLd1VXNak7p8CEmSNutX6H7a2ZFU3v1,7.612e-05,75710.0,29302.14,826795.47,-75.61,28.216214583644742,2.5837703321327385,0.035440615077390304,0.0,36.54540688949467,34366.81043249156,0,0,1,994514889448600.0,1.0,136.0,6854955809.0,unknown,38.0,13,5,1,0,alpha,LOW,98318.0,1764421503,2025-11-29 13:05:03.468498+00:00,27.31,loss,12.899674168710318,-69.74301442627471,0
7bmBnRXs7eTvybL4P9vigfrbnVRZybN55TKgqKvrpump,CikJEGkGXHQtejwy5JbDrx8De4mTpFx773yjnTUoGSEV,0.0001107,110734.0,35313.06,301065.73,87.05,8.52561998308841,3.135780360014114,0.11729352258060059,0.0,33.3278564689165,34454.69155758949,0,0,1,999999611047845.0,0.0,0.0,0.0,unknown,18.0,5,3,0,0,alpha,LOW,1181.0,1763013324,2025-11-13 05:55:24.700248+00:00,0.33,loss,30.07783254812712,-95.89419171208648,0
7cPuaZcUYQGzpnF9yK4epYfoUvH7xm2nN3utKgakpump,7QmraXjhLABvLsV35Gu5jKzafHzW9oJ3YzssPSdLCMm,2.721e-05,27215.51,11305.51479213898,181627.8,472.0,16.065416156572592,2.4072773774904666,0.062245508628849665,0.0,50.093770372983506,11305.51479213898,0,0,1,1000000000000000.0,0.0,0.0,0.0,unknown,25.0,22,3,0,1,alpha,LOW,2465.0,1764283354,2025-11-27 22:42:34.982841+00:00,0.68,loss,14.164184045889236,-84.00016343150232,0
7df5p5aoW787CqUWGU2cwtdmtjd5Eiy3oJTbSpeRjupx,BZYHTwBxYmgDbypSUneMb5Qyay91nzWLk8qdxsiywegN,0.0009210583343565488,0.0,73086.39751588178,0.0,0.0,0.0,0.0,0.0,0.0,21.042139804194047,73086.39751588178,0,0,1,995199151884063.0,2.0,283.0,1422191050141887.0,unknown,30.0,23,4,0,0,alpha,LOW,0.0,1762558714,2025-11-07 23:38:34.647717+00:00,UNKNOWN,loss,1.1448701012769746,-23.319018760833096,0
7df5p5aoW787CqUWGU2cwtdmtjd5Eiy3oJTbSpeRjupx,BZYHTwBxYmgDbypSUneMb5Qyay91nzWLk8qdxsiywegN,0.0006643,661113.0,50327.21,7178.6,1.44,0.14263854483489152,13.136293468284851,7.010727718496642,0.0,21.337864481598423,55971.49432007088,0,0,1,995199151884062.0,2.0,363.0,1430603271251888.0,unknown,30.0,5,2,0,0,alpha,LOW,7327793.0,1764134727,2025-11-26 05:25:27.526148+00:00,2035.5,loss,1.1448701012769746,-23.319018760833096,0
7esDropRcNdeoAhmVMp7oRbNeUZoHSa7wHudJzRNpump,9cMqjs49eNsgFqM6Dn1tALRcUDUczZ5qSXNamgnKxWn9,1.1413635699090155e-05,7180.61,7322.827374938812,88087.87,77.98,12.029215696312388,0.980578898332968,0.08313093931024569,1.169310746363252e-06,86.87095940319924,7322.827374938812,0,0,1,999998242811880.0,0.0,0.0,0.0,unknown,25.0,1,0,0,0,alpha,LOW,3279.0,1763341525,2025-11-17 01:05:25.852405+00:00,UNKNOWN,loss,7.375979112271542,-36.32506527415143,0
7gBvovhnnu2jFkhJnYb73v8eMWD3r5WPtm9LHgj8pump,BtG2pxGcY7Ma7R11xQE9JDYxbwN8U9CYFki8q2cmV6y2,1.119e-05,11195.0,11589.84,311478.79,-82.75,26.87515875974129,0.9659322302982613,0.03720908251890923,0.0,47.37720373951146,24261.59056111677,0,0,1,999999910370338.0,1.0,8.0,63870726037326.0,unknown,25.0,20,0,0,0,alpha,LOW,1164.0,1762807341,2025-11-10 20:42:21.188445+00:00,0.32,loss,0.0,-93.24003648941985,0
7hTcH9eiim5NvioutB6q6MDHZzUNgngsE5q6wzJDpump,AxmFqz3pbhj6HDK9dC1u7LsYP3rbsTJyKkeCMSpAxrgU,3.27e-06,3270.0,5839.46,32507.42,-68.24,5.5668537844252715,0.5599832861257719,0.17963468032836813,0.0,71.13448380873123,10031.001388382552,0,0,1,999999674425598.0,0.0,0.0,0.0,unknown,35.0,6,2,0,1,alpha,LOW,21907.0,1763535391,2025-11-19 06:56:31.257768+00:00,6.09,win,52.58499295916314,,1
7i3NQjXC3ZxHwBnDMdoNX8zaeWJ7LfPq68AomNwmpump,AKHgQmsmVbKE8Vfxfcq48yDhutmnynVeRYmahKvAjt9m,3.506760004986277e-05,0.0,21453.00157818113,0.0,0.0,0.0,0.0,0.0,0.0,50.08812842425046,21453.00157818113,0,0,1,999644334543274.0,2.0,312.0,156790363958.0,unknown,55.0,23,4,0,0,alpha,LOW,0.0,1762558422,2025-11-07 23:33:42.255634+00:00,UNKNOWN,win,92.88011934574176,-64.63232374884392,1
7ifX7okDF3Q5equtyFo5BkwZyeKY1hGcZCmkZQ5upump,8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K,0.0005409063896447797,595757.0,80065.22,1458143.51,935.0,18.211946585546134,7.440896309283856,0.054909012350917365,0.0,21.461663782119835,81688.21072839678,0,0,1,999999916029556.0,1.0,4.0,73562020990249.0,unknown,0.0,23,5,1,0,alpha,LOW,725.0,1763248885,2025-11-15 23:21:25.854716+00:00,UNKNOWN,win,45.58896235578979,,1
7ifX7okDF3Q5equtyFo5BkwZyeKY1hGcZCmkZQ5upump,8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K,0.000113,112989.0,48314.23,150399.71,5.07,3.1129485039914737,2.338627770741663,0.3212388507929969,0.0,43.07191204053439,40048.462765875665,0,0,1,999623928187798.0,4.0,136.0,93264976630761.0,unknown,45.0,20,2,0,0,alpha,LOW,940475.0,1764188635,2025-11-26 20:23:55.718587+00:00,261.24,win,511.38120445790076,164.92569276932926,1
7mdqcjvmMPxnXoFmA5YFiQwiUeGNUZUovaJJ1nSe5P9q,5c86EDWafADL7fnHWutwU1qVyaphmtYU4vqr9Nwefj9A,1.516e-05,15163.0,12055.86,92168.89,-72.91,7.645152647758019,1.2577286066692877,0.13080183563022188,0.0,60.7410093295721,12237.39661981343,0,0,1,999999488987061.0,0.0,0.0,0.0,unknown,35.0,21,5,1,0,alpha,LOW,3743.0,1764450979,2025-11-29 21:16:19.006459+00:00,1.04,win,61.78942011757649,,1
7ncZHDGCmUmqnjCzSKqRGAzX3wuKWRkWzPNUcGbpump,Ap1PeYiuYfVBEoXcaJsU4EbCj6ge2JxRMjMSfUNp3iBe,3.349e-06,3350.0,5907.9,301375.86,-99.0,51.01234956583558,0.5670373567595931,0.01960309627984139,0.0,10.739998640747322,255006.235397114,0,0,1,999999999671916.0,0.0,0.0,0.0,unknown,10.0,7,2,0,1,alpha,LOW,3341.0,1763535633,2025-11-19 07:00:33.209473+00:00,0.93,loss,12.284417549167918,-99.94933434190621,0
7pL98QbnrMZCe5FEKajSdTTgLn6Thf5CFaozLkayBAGS,BAGSB9TpGrZxQbEsrEznv5jXXdwyP6AXerN8aVRiAmcv,5.966e-05,59652.0,23974.94,34768.33,-29.29,1.4501946615924797,2.488097988983497,0.6895625990664492,0.0,41.47060058772907,29835.18930392594,0,0,1,9.997881676659476e+17,0.0,0.0,0.0,unknown,15.0,15,0,0,0,alpha,LOW,8201526.0,1762789234,2025-11-10 15:40:34.663634+00:00,2278.2,win,423.5798499464094,-7.0739549839228335,1
7pXsYxptLKSUV6t66SvCAhhyvCeHjHos4qaSYUv6pump,8CuvgaM8E1EMrtrsQZeyxERkTVzEiSubiCWksRMf8Vuj,9.297628842827046e-05,82685.0,31072.93,710812.71,65.48,22.87562550425724,2.6609978524715885,0.04371465164149921,0.0,40.64072642696292,31145.858859691194,0,0,1,890243978205838.0,0.0,0.0,0.0,unknown,8.0,0,0,0,0,alpha,LOW,7447.0,1763339231,2025-11-17 00:27:11.618677+00:00,UNKNOWN,win,49.45622913750405,,1
7r1JVMEJAbD3HeWp78QhP1DK7p5fnVu6gH6FfpHDpump,6ivtyVzQNgnCbkCsQBNSZ6Fun2ar7RK1ucJtd94eVHhX,0.0001673336452564287,160624.0,41570.23,651340.5,180.0,15.668436282406905,3.8639189631618587,0.06382257820602281,1.9596297302144346e-07,30.490426676479263,42736.15691436629,0,0,1,999988506278463.0,0.0,0.0,0.0,unknown,8.0,7,0,0,0,alpha,LOW,24610.0,1763365905,2025-11-17 07:51:45.507050+00:00,UNKNOWN,loss,3.8045873762059284,-22.25114094620385,0
7rAbRKzbeKvVcEhUh9Y11JKywk3WfsNj63Gf9UYdpump,CpjyQuXBd55juPRWBYFwKkb2Xgp7RmDBmYTF9WMGEzBe,0.00018500824773062948,0.0,49156.72304582261,0.0,0.0,0.0,0.0,0.0,0.0,36.118119490767185,49156.72304582261,0,0,1,993905105210426.0,0.0,0.0,0.0,unknown,8.0,14,0,0,0,alpha,LOW,0.0,1762784376,2025-11-10 14:19:36.525493+00:00,UNKNOWN,loss,0.5949161709031907,-86.5494862087615,0
7rZMKDGbUzpVQGRT482yxJJ4ou6CPtryNMTLqsdBpump,J4WSfVWaD7j4xgFMYW1m2Qf5sabhee5D8bBcEamKaRJQ,0.0002238188525018356,0.0,55045.06659694337,0.0,0.0,0.0,0.0,0.0,0.0,27.830720266448836,55045.06659694337,0,0,1,998858014939766.0,3.0,440.0,30535653050545.0,unknown,38.0,21,4,0,0,alpha,LOW,0.0,1762552657,2025-11-07 21:57:37.717935+00:00,UNKNOWN,loss,0.0,-89.98231946215598,0
7rbNThYsLZ8Lh8hB6dpqWh8XcAgodVH1whMutRrvpump,DPHgMJPRP6iUtdTwvjUJm6b5MaWqWQHPH9P5gLsTYUkm,0.0001139,113983.0,34289.95,666795.39,97.5,19.445796508889632,3.324093502615198,0.051424995604723654,0.0,33.39163444049066,38016.83711257021,0,0,1,999992428878547.0,0.0,0.0,0.0,unknown,18.0,14,2,0,0,alpha,LOW,25868.0,1764165672,2025-11-26 14:01:12.266526+00:00,7.19,loss,44.535529339568946,-46.04736487281206,0
7rbNThYsLZ8Lh8hB6dpqWh8XcAgodVH1whMutRrvpump,DPHgMJPRP6iUtdTwvjUJm6b5MaWqWQHPH9P5gLsTYUkm,6.903e-05,69034.0,28136.17,444612.98,1.08,15.802185585315984,2.4535677741497866,0.06328238550300533,0.0,39.63071471153178,27516.86716002853,0,0,1,999990697761785.0,0.0,0.0,0.0,unknown,15.0,15,3,0,1,alpha,LOW,118227.0,1764258031,2025-11-27 15:40:31.651417+00:00,32.84,loss,44.535529339568946,-46.04736487281206,0
7tH44RkuVr4WHby1JgGbYyfSnzpFsRUQfYyVChVXpump,HS1aqBTDJhY8iJGTi5fDUQoAR8JY7Emv6U5W1WJQHdJN,8.683088173583382e-06,0.0,11045.871525145527,0.0,0.0,0.0,0.0,0.0,0.0,79.11756166693068,11045.871525145527,0,0,1,998178674250234.0,3.0,442.0,413376608673.0,unknown,55.0,10,0,0,0,alpha,LOW,0.0,1763374316,2025-11-17 10:11:56.393390+00:00,UNKNOWN,loss,6.252520020104385,-5.333219752302404,0
7tcJxid98aDmoNAuApGB46Yh9RApKdmZFeVQGisApump,73PdzXK51HPRxxs7FopRz4rRDchJjab9SSQhLVDJz9p3,1.6217022317340478e-05,16215.0,12629.6,103822.41,-72.1,8.220562013048712,1.2838886425540001,0.12164618409455145,0.0,66.73166613680243,13080.514107279998,0,0,1,999994966426751.0,1.0,4.0,36122852778657.0,unknown,25.0,13,6,1,0,alpha,LOW,36706.0,1763301003,2025-11-16 13:50:03.905850+00:00,UNKNOWN,loss,0.10632642211589477,-84.16267942583733,0
